,Unnamed: 0.1,High,Low,Close,Volume,Next Day Close,Difference,ClassLabel
0,2001-01-02,14.180823,13.337073,13.618323,10606000.0,13.268412,0.3499110000000005,0
1,2001-01-03,14.737162,13.174662,13.268412,12469600.0,12.890514,0.37789800000000007,0
2,2001-01-04,13.546764,12.484264,12.890514,14770600.0,12.918503,-0.02798899999999982,1
3,2001-01-05,13.449753,12.824753,12.918503,7960200.0,13.128449,-0.2099460000000004,1
4,2001-01-08,13.659699,12.722199,13.128449,9529200.0,13.296411,-0.16796200000000105,1
5,2001-01-09,13.577661,12.421411,13.296411,8516200.0,13.240423000000002,0.05598799999999926,0
6,2001-01-10,13.302923000000002,12.615423,13.240423000000002,7963200.0,12.848522,0.3919010000000007,0
7,2001-01-11,13.598522,12.723522,12.848522,6909000.0,12.680571,0.1679510000000004,0
8,2001-01-12,13.086821,12.493071,12.680571,7212000.0,12.764549,-0.08397800000000011,1
9,2001-01-16,12.920799,12.358299,12.764549,7163600.0,12.974493,-0.20994400000000013,1
10,2001-01-17,13.349493,12.536993,12.974493,7651800.0,12.792542,0.18195100000000153,0
11,2001-01-18,13.573792,12.698792,12.792542,7014400.0,12.498621,0.2939209999999992,0
12,2001-01-19,13.154871,12.248621,12.498621,9824200.0,12.470622,0.02799899999999944,0
13,2001-01-22,12.658122,12.220622,12.470622,6874600.0,12.736562,-0.26593999999999873,1
14,2001-01-23,12.892812,12.017812,12.736562,7707800.0,13.002485,-0.2659230000000008,1
15,2001-01-24,13.002485,12.033735,13.002485,9189400.0,13.128449,-0.12596399999999974,1
16,2001-01-25,13.315949,12.722199,13.128449,7486800.0,12.974493,0.1539559999999991,0
17,2001-01-26,13.599493,12.755743,12.974493,6394600.0,12.791423,0.18307000000000073,0
18,2001-01-29,13.081424,12.496423,12.791423,5123000.0,12.968328,-0.17690499999999965,1
19,2001-01-30,13.148328,12.643327,12.968328,5507600.0,12.988491,-0.020163000000000153,1
20,2001-01-31,13.088491,12.273491,12.988491,8614000.0,12.863081,0.12541000000000047,0
21,2001-02-01,12.893082,12.448082,12.863081,6720800.0,12.930269,-0.0671879999999998,1
22,2001-02-02,13.050268,12.655267,12.930269,6059400.0,13.257217,-0.32694800000000157,1
23,2001-02-05,13.462217,12.467216,13.257217,9183600.0,13.306482999999998,-0.04926599999999759,1
24,2001-02-06,13.481484,12.766484,13.306482999999998,6257000.0,13.436371,-0.1298880000000011,1
25,2001-02-07,13.706371,13.071371,13.436371,9615600.0,13.572974,-0.13660300000000092,1
26,2001-02-08,13.762975,13.047975,13.572974,6654600.0,13.467714,0.10525999999999947,0
27,2001-02-09,13.867713,13.372714000000002,13.467714,4456400.0,13.619998999999998,-0.15228499999999734,1
28,2001-02-12,13.644998,12.959999,13.619998999999998,6766000.0,13.427407999999998,0.19259100000000018,0
29,2001-02-13,13.487409,13.172408,13.427407999999998,6660600.0,13.324393,0.10301499999999741,0
30,2001-02-14,13.499392000000002,13.139394,13.324393,5678000.0,13.071348,0.2530450000000002,0
31,2001-02-15,13.361349,12.38135,13.071348,11421200.0,13.293051,-0.22170299999999976,1
32,2001-02-16,13.353051,12.818051,13.293051,7635600.0,13.093742,0.19930899999999951,0
33,2001-02-20,14.348741,13.058742,13.093742,15772000.0,12.298759,0.7949830000000002,0
34,2001-02-21,12.98876,11.898759,12.298759,19289000.0,11.866552,0.432207,0
35,2001-02-22,12.83155,11.076551,11.866552,18957800.0,11.644855,0.2216970000000007,0
