,Unnamed: 0.1,High,Low,Close,Volume,Next Day Close,Difference,ClassLabel
0,2001-01-02,18.741451,15.954382999999998,16.501844000000002,6645100,18.07814,-1.5762959999999993,1
1,2001-01-03,20.267979,16.236685,18.07814,7996600,21.871103,-3.7929630000000003,1
2,2001-01-04,22.219486,18.038885,21.871103,16656900,21.033695,0.8374079999999999,0
3,2001-01-05,22.078844,19.988545,21.033695,6603100,20.787397,0.24629800000000301,0
4,2001-01-08,20.986473,19.4934,20.787397,3650200,22.018879,-1.2314819999999997,1
5,2001-01-09,22.4668,20.973728,22.018879,6101000,21.871103,0.1477759999999968,0
6,2001-01-10,22.61764,20.726416,21.871103,6242000,22.905546,-1.0344429999999996,1
7,2001-01-11,23.552544,21.312937,22.905546,8785900,21.674065,1.2314810000000023,0
8,2001-01-12,23.51552,21.524757,21.674065,5576000,21.723322,-0.04925700000000077,1
9,2001-01-16,22.37032,20.28002,21.723322,4951800,23.496656,-1.773334000000002,1
10,2001-01-17,24.492038,22.551044,23.496656,16341300,25.713324,-2.2166679999999985,1
11,2001-01-18,26.111475,23.722561,25.713324,20082800,27.486654,-1.7733300000000014,1
12,2001-01-19,27.884807,26.292198,27.486654,18270300,27.83147,-0.344815999999998,1
13,2001-01-22,28.229621,26.238859,27.83147,12675600,26.599989,1.2314809999999987,0
14,2001-01-23,27.595370000000006,26.450682,26.599989,6026700,26.797026,-0.19703699999999813,1
15,2001-01-24,27.692870000000006,26.797026,26.797026,7934100,26.846285,-0.04925900000000283,1
16,2001-01-25,27.144899,24.955061,26.846285,9022600,26.698505,0.1477800000000009,0
17,2001-01-26,26.798044,26.001739,26.698505,3714900,26.895546000000003,-0.19704100000000224,1
18,2001-01-29,27.194159000000006,26.348085,26.895546000000003,3151400,28.865915,-1.970368999999998,1
19,2001-01-30,29.313836,26.825382,28.865915,10758100,28.274803,0.5911120000000025,0
20,2001-01-31,29.120876000000006,28.175264,28.274803,8150000,28.570358,-0.29555500000000023,1
21,2001-02-01,29.217356,27.624744,28.570358,5279000,27.437393,1.1329649999999987,0
22,2001-02-02,28.582082,26.989471,27.437393,5528600,26.599989,0.8374039999999994,0
23,2001-02-05,27.296755,25.106917000000006,26.599989,5764300,24.875916,1.7240730000000006,0
24,2001-02-06,27.115525,24.726609,24.875916,4972000,25.762583,-0.8866669999999992,1
25,2001-02-07,26.708195,24.120204,25.762583,6991100,25.713324,0.049258999999999276,0
26,2001-02-08,26.559397,25.066325,25.713324,3760700,25.861101,-0.14777700000000138,1
27,2001-02-09,26.060177,24.915487,25.861101,4396000,25.713324,0.14777700000000138,0
28,2001-02-12,25.9124,24.966788,25.713324,4653300,25.467026,0.24629799999999946,0
29,2001-02-13,26.86056,25.21818,25.467026,3646500,25.713324,-0.24629799999999946,1
30,2001-02-14,25.862631,24.021176,25.713324,4973900,26.008879,-0.29555500000000023,1
31,2001-02-15,27.103799,25.909341,26.008879,4987600,25.319248,0.6896309999999986,0
32,2001-02-16,25.767169,24.274097,25.319248,4239400,23.398138,1.9211100000000023,0
33,2001-02-20,25.48844,22.502295,23.398138,7303100,22.905546,0.49259199999999836,0
34,2001-02-21,24.498157,22.15901,22.905546,4676000,23.151842,-0.2462959999999974,1
35,2001-02-22,23.549994,21.907614,23.151842,5530200,24.038509,-0.8866670000000028,1
36,2001-02-23,24.785043,22.744512,24.038509,8640200,24.678877,-0.6403679999999987,1
37,2001-02-26,25.226336,23.633726,24.678877,6051700,23.644434,1.0344429999999996,0
38,2001-02-27,24.540278,22.997437,23.644434,4967000,20.491842,3.152592000000002,0
39,2001-02-28,23.677062,19.04854,20.491842,9718200,20.590363,-0.09852100000000164,1
40,2001-03-01,20.640131,19.445673,20.590363,5382200,18.275175,2.315187999999999,0
41,2001-03-02,20.216169,17.926792000000006,18.275175,6375100,19.605175,-1.3299999999999983,1
42,2001-03-05,20.053097,18.659563,19.605175,3588900,19.900734,-0.2955590000000008,1
43,2001-03-06,21.244499,19.801195,19.900734,3200000,20.14703,-0.24629600000000096,1
44,2001-03-07,20.843796,19.50003,20.14703,2703700,19.014065,1.1329650000000022,0
45,2001-03-08,20.556906,18.914528,19.014065,3199900,17.043697,1.970367999999997,0
46,2001-03-09,18.487002,15.749702,17.043697,8778700,15.51666,1.5270370000000018,0
47,2001-03-12,16.611579000000006,15.218045000000002,15.51666,7307500,15.073326000000002,0.44333399999999834,0
48,2001-03-13,15.620785,14.675173,15.073326000000002,7957500,13.644809,1.4285170000000011,0
49,2001-03-14,15.336957,13.296426,13.644809,12499700,14.18666,-0.5418509999999994,1
50,2001-03-15,16.127654999999994,13.987585,14.18666,8764700,14.235920000000002,-0.04926000000000208,1
51,2001-03-16,15.28107,13.389846,14.235920000000002,6339000,14.974809,-0.7388889999999986,1
52,2001-03-19,15.173885,14.078965,14.974809,3021000,15.615177,-0.6403679999999987,1
53,2001-03-20,17.556171,15.067718,15.615177,8830600,13.940364,1.6748129999999986,0
54,2001-03-21,16.515913,13.890595,13.940364,8673000,15.418141,-1.4777769999999997,1
55,2001-03-22,16.065139000000002,14.472528,15.418141,9274000,16.994436,-1.576295,1
56,2001-03-23,17.442358,15.650671,16.994436,6175700,17.240732,-0.24629600000000096,1
57,2001-03-26,18.43519,16.593735000000002,17.240732,5941400,17.733326,-0.4925940000000004,1
58,2001-03-27,18.081709,16.787712,17.733326,4504100,16.551104000000002,1.1822219999999994,0
59,2001-03-28,18.093945,16.401797,16.551104000000002,4233300,15.959993,0.5911110000000015,0
60,2001-03-29,16.644318,15.661379,15.959993,3448400,16.649622,-0.689629,1
61,2001-03-30,17.047773,15.554702,16.649622,4244300,15.51666,1.132962000000001,0
62,2001-04-02,16.213427,14.720355,15.51666,4131700,14.482216,1.0344440000000006,0
63,2001-04-03,14.780829999999998,13.835218,14.482216,6836100,14.334437,0.14777899999999988,0
64,2001-04-04,14.832128,13.886515,14.334437,4352800,16.157028,-1.822591000000001,1
65,2001-04-05,16.455642,14.46488,16.157028,4447600,15.270363,0.8866650000000007,0
66,2001-04-06,15.668516,14.772672,15.270363,2386700,16.141266,-0.870903000000002,1
67,2001-04-09,16.396084,15.289220000000002,16.141266,2536500,18.340199,-2.1989329999999967,1
68,2001-04-10,18.52335,16.851109,18.340199,4463600,18.324438,0.015760999999997694,0
69,2001-04-11,19.359635,18.045731,18.324438,3799500,18.939192,-0.6147539999999978,1
70,2001-04-12,19.03475,17.521769,18.939192,2184700,18.600288,0.33890399999999943,0
71,2001-04-16,19.635484,18.321582,18.600288,2076200,19.317501,-0.717213000000001,1
