,Unnamed: 0.1,High,Low,Close,Volume,Next Day Close,Difference,ClassLabel
0,2001-01-02,14.358682,13.546182,13.889932,3285000,13.946174,-0.05624199999999924,1
1,2001-01-03,14.039924,12.477424,13.946174,7564000,14.602242000000002,-0.656068000000003,1
2,2001-01-04,15.070992000000002,13.508492000000002,14.602242000000002,9149400,13.758719,0.8435230000000029,0
3,2001-01-05,15.071219,13.477469,13.758719,7057800,13.721234,0.037484999999998436,0
4,2001-01-08,13.846234,13.408734,13.721234,3752000,13.702485,0.01874900000000146,0
5,2001-01-09,13.733735,13.296235,13.702485,3836600,13.515041,0.18744399999999928,0
6,2001-01-10,13.796291,13.015041,13.515041,3655000,13.627508,-0.11246700000000054,1
7,2001-01-11,13.627508,12.971258,13.627508,3371000,13.102655,0.5248530000000002,0
8,2001-01-12,13.883905,12.602655,13.102655,3494200,13.402572,-0.2999169999999989,1
9,2001-01-16,13.402572,12.590072,13.402572,4239400,13.496292,-0.09372000000000114,1
10,2001-01-17,13.808792,13.152542,13.496292,4460200,12.61689,0.8794020000000007,0
11,2001-01-18,12.77314,11.74189,12.61689,9166400,12.276912,0.33997800000000034,0
12,2001-01-19,12.495662,11.870662,12.276912,5502600,12.352468,-0.07555600000000062,1
13,2001-01-22,12.633718,11.821218,12.352468,4659800,12.579115,-0.22664699999999982,1
14,2001-01-23,12.766615,12.141615,12.579115,5792400,12.749099,-0.16998399999999947,1
15,2001-01-24,13.092849,12.155349,12.749099,3670200,13.089084,-0.3399850000000004,1
16,2001-01-25,13.464084,12.651584,13.089084,3517600,13.070187,0.018896999999999053,0
17,2001-01-26,13.320187,12.726437,13.070187,3094400,13.024859,0.04532800000000137,0
18,2001-01-29,13.37486,12.879861,13.024859,2439600,13.417719,-0.39286000000000065,1
19,2001-01-30,13.467718,12.342718,13.417719,4675200,13.363322,0.05439699999999981,0
20,2001-01-31,13.753321,13.253321,13.363322,3889000,13.396573000000002,-0.033251000000001696,1
21,2001-02-01,13.531571,13.081572,13.396573000000002,2737600,13.378438,0.018135000000002677,0
22,2001-02-02,13.703437,13.193439,13.378438,2387400,13.227334,0.15110399999999835,0
23,2001-02-05,13.532335,13.207334,13.227334,1823000,13.151782999999998,0.07555100000000259,0
24,2001-02-06,13.421784,13.046784,13.151782999999998,2298200,13.178984,-0.027201000000001585,1
25,2001-02-07,13.318984,13.063985,13.178984,1773800,13.049039,0.1299449999999993,0
26,2001-02-08,13.334039,12.86404,13.049039,1954000,12.994637,0.05440199999999962,0
27,2001-02-09,13.119637,12.739638,12.994637,3121800,13.033923,-0.03928599999999882,1
28,2001-02-12,13.393921,13.033923,13.033923,3180600,13.073212,-0.03928900000000013,1
29,2001-02-13,13.518214000000002,13.018214,13.073212,2898400,12.970464,0.10274800000000006,0
30,2001-02-14,13.760465,12.920465,12.970464,2694800,13.333109,-0.36264500000000055,1
