,Open,High,Low,Close,Volume,Next Day Close,Differnece,Difference,ClassLabel
0,30.386003999999996,33.036006,29.626006,29.776003000000003,1988000.0,29.902618,0.126615,-0.12661499999999748,1
1,30.152618,32.302620000000005,28.05262,29.902618,8067600.0,30.204037,0.301419,-0.3014189999999992,1
2,29.704037,31.104039,27.004040999999997,30.204037,3007700.0,29.631317,-0.57272,0.5727200000000003,0
3,30.681316,30.681316,29.351314000000002,29.631317,3007700.0,30.746640999999997,1.115324,-1.1153239999999975,1
4,29.556642,30.746640999999997,29.556642,30.746640999999997,1437000.0,31.198793,0.45215200000000005,-0.45215200000000166,1
5,30.848795000000003,31.198793,30.048790999999998,31.198793,1100800.0,30.324627000000003,-0.874166,0.8741659999999953,0
6,31.724628999999997,32.494628999999996,30.324627000000003,30.324627000000003,2023200.0,30.553697999999997,0.229071,-0.22907099999999403,1
7,30.823698999999998,31.903696999999998,29.873697999999997,30.553697999999997,8653300.0,30.782812,0.22911399999999998,-0.2291140000000027,1
8,30.672812,32.222811,30.282812,30.782812,9961200.0,30.493427,-0.289385,0.28938499999999934,0
9,32.313427000000004,34.613426000000004,29.913425,30.493427,19408900.0,30.493427,0.0,0.0,1
10,31.013423,32.103424,28.923423,30.493427,23322500.0,30.873248999999998,0.379822,-0.3798219999999972,1
11,30.82325,31.73325,29.813252000000002,30.873248999999998,12944700.0,30.776783000000002,-0.096466,0.09646599999999594,0
12,30.726784000000002,31.226784000000002,30.126786,30.776783000000002,12439100.0,30.969706,0.192923,-0.19292299999999685,1
13,31.079707,31.079707,30.399706,30.969706,6651000.0,30.547689000000002,-0.42201700000000003,0.42201699999999676,0
14,31.477689,31.477689,30.377691,30.547689000000002,7099300.0,30.505485999999998,-0.042203,0.04220300000000421,0
15,30.315488000000002,30.915485999999998,30.115486999999998,30.505485999999998,8283300.0,29.769981,-0.735505,0.7355049999999963,0
16,30.889979999999998,30.979979999999998,29.539982000000002,29.769981,8916200.0,29.335911,-0.43406999999999996,0.43407000000000195,0
17,30.165913,30.585911,29.175911,29.335911,14321900.0,29.136951,-0.19896,0.19895999999999958,0
18,29.296951,29.696948,28.886951,29.136951,11400700.0,28.938000000000002,-0.198951,0.19895099999999744,0
19,29.237999,29.287997999999998,28.368000000000002,28.938000000000002,11532500.0,29.058588,0.12058800000000001,-0.12058799999999792,1
20,28.638586,29.208585,28.638586,29.058588,9603400.0,29.818205,0.759617,-0.7596169999999987,1
21,28.768206,29.968207,28.708204,29.818205,14837600.0,30.053328000000004,0.235123,-0.23512300000000508,1
22,29.923331,30.203329999999998,29.623328000000004,30.053328000000004,6660700.0,30.119637,0.066309,-0.06630899999999684,1
23,30.64964,31.099637,29.539639,30.119637,9630700.0,30.523573,0.403936,-0.4039359999999981,1
24,30.093573,30.783571000000002,29.023573,30.523573,6528300.0,30.185963,-0.33760999999999997,0.33760999999999797,0
25,30.715961,31.015965,30.035961,30.185963,5504900.0,31.349514000000003,1.163551,-1.1635510000000018,1
26,30.349514000000003,31.689514000000003,30.249515999999996,31.349514000000003,13532300.0,31.349514000000003,0.0,0.0,1
27,31.349514000000003,31.779514000000002,30.849514000000003,31.349514000000003,5847500.0,30.927496,-0.422018,0.42201800000000134,0
28,31.767496,31.807496999999998,30.377496999999998,30.927496,11399700.0,30.788837,-0.138659,0.13865900000000053,0
29,30.658835999999997,31.018836,30.468837,30.788837,8382500.0,31.355539,0.566702,-0.5667019999999994,1
30,30.78554,31.545541999999998,29.605539,31.355539,12325300.0,30.764716999999997,-0.5908220000000001,0.5908220000000028,0
31,31.434719,31.744715999999997,30.644718,30.764716999999997,8733100.0,30.595913,-0.168804,0.16880399999999796,0
32,30.675915000000003,31.015911,30.465912,30.595913,7120800.0,30.758688,0.162775,-0.1627749999999999,1
33,30.638690000000004,30.838686,30.138690000000004,30.758688,9291100.0,30.632084000000003,-0.126604,0.12660399999999683,0
34,30.692082,31.452084000000003,30.452084000000003,30.632084000000003,8398500.0,31.277171999999997,0.645088,-0.6450879999999941,1
35,30.297172999999997,31.347171999999997,30.247169,31.277171999999997,7588300.0,31.162613,-0.114559,0.1145589999999963,0
36,31.442615000000004,31.672615000000004,30.782615000000003,31.162613,6391400.0,31.470084999999997,0.30747199999999997,-0.3074719999999971,1
37,30.920085999999998,31.480083,30.770084000000004,31.470084999999997,6669700.0,31.247019,-0.223066,0.22306599999999577,0
38,31.317019000000002,31.877015999999998,30.947015999999998,31.247019,5491700.0,31.632871999999995,0.385853,-0.3858529999999938,1
39,31.142871000000003,31.702871999999996,30.462870000000002,31.632871999999995,5851300.0,31.626837,-0.006035,0.006034999999997126,0
40,31.586835999999998,32.006838,31.206839000000002,31.626837,5986600.0,31.75345,0.126613,-0.12661300000000253,1
41,31.59345,31.93345,31.483454,31.75345,5381500.0,32.103111,0.349661,-0.34966099999999756,1
42,31.363109,32.163112,30.953109,32.103111,8376500.0,32.181488,0.078377,-0.07837700000000325,1
43,32.031487,32.301487,31.151484999999997,32.181488,7172600.0,32.332203,0.15071500000000002,-0.15071499999999816,1
44,32.192204,32.652203,31.632202000000003,32.332203,6580200.0,31.898127000000002,-0.434076,0.43407599999999746,0
45,32.288126,32.928126,31.808127000000002,31.898127000000002,6887400.0,31.337444,-0.560683,0.5606830000000009,0
46,32.397445000000005,32.537444,31.187446,31.337444,6784200.0,31.518328000000004,0.180884,-0.1808840000000025,1
47,31.058328999999997,32.008328999999996,31.018328000000004,31.518328000000004,5135200.0,31.228931,-0.28939699999999996,0.28939700000000457,0
