,Open,High,Low,Close,Volume,Next Day Close,Difference,ClassLabel
0,6.979833,6.979833,6.698583,6.761083,563200.0,6.672121000000001,0.08896199999999954,0
1,6.734621000000001,6.890871000000001,6.359621,6.672121000000001,1274400.0,6.368168,0.3039530000000008,0
2,6.65723,6.65723,6.34473,6.368168,1168000.0,6.353342,0.014826000000000228,0
3,6.408029,6.486154,6.283029,6.353342,1074400.0,6.75367,-0.400328,1
4,6.363045,6.75367,6.363045,6.75367,971200.0,6.731428999999999,0.022241000000000177,0
5,6.754867,6.887678999999999,6.606428999999999,6.731428999999999,911200.0,6.953834,-0.22240500000000019,1
6,6.703834,6.977272,6.703834,6.953834,1649600.0,7.146584,-0.1927500000000002,1
7,6.943459,7.287209,6.888772,7.146584,1758400.0,7.13917,0.00741399999999981,0
8,7.146982,7.29542,7.053232,7.13917,1244800.0,7.495017,-0.3558469999999998,1
9,7.120017,7.495017,7.026267,7.495017,1202400.0,7.539497,-0.044480000000000075,1
10,7.500433999999999,7.656683999999999,7.469183999999999,7.539497,2139200.0,7.650699,-0.11120200000000047,1
11,7.510074,7.697574,7.392886999999999,7.650699,1156000.0,7.517256,0.13344300000000064,0
12,7.712569,7.712569,7.454756,7.517256,1090400.0,7.472776,0.044480000000000075,0
13,7.488401,7.597776,7.472776,7.472776,532800.0,7.6432850000000006,-0.1705090000000009,1
14,7.494847,7.6432850000000006,7.494847,7.6432850000000006,1232000.0,7.710006,-0.06672099999999936,1
15,7.663131,7.733444,7.585006,7.710006,1777600.0,7.769314,-0.059307999999999694,1
16,7.675564,7.816189,7.589627,7.769314,1020000.0,7.8953429999999996,-0.12602899999999995,1
17,7.73128,7.903155,7.6140929999999996,7.8953429999999996,1193600.0,7.959098,-0.06375500000000045,1
18,7.891597999999999,8.059097999999999,7.891597999999999,7.959098,1591200.0,8.032641,-0.07354299999999991,1
19,7.986391,8.032641,7.888891,8.032641,882400.0,7.99587,0.03677099999999989,0
20,8.00337,8.05712,7.92587,7.99587,671200.0,8.129906,-0.13403600000000004,1
21,8.019906,8.137406,7.952406,8.129906,548000.0,7.9946850000000005,0.1352209999999996,0
22,8.105935,8.105935,7.913435000000001,7.9946850000000005,2000800.0,7.710006,0.28467900000000057,0
23,8.010006,8.010006,7.653756,7.710006,1281600.0,7.494126,0.2158800000000003,0
24,7.690376,7.692875999999999,7.4591259999999995,7.494126,1589600.0,7.623417999999999,-0.12929199999999952,1
25,7.487168,7.644667999999999,7.370918,7.623417999999999,1256800.0,7.552248,0.07116999999999951,0
26,7.628498,7.628498,7.488498,7.552248,748000.0,7.609184,-0.05693600000000032,1
27,7.521684,7.644184,7.515434,7.609184,711200.0,7.7989690000000005,-0.18978500000000054,1
28,7.630219,7.8302190000000005,7.523969,7.7989690000000005,548800.0,7.8464149999999995,-0.04744599999999899,1
29,7.827665,7.936414999999999,7.808915,7.8464149999999995,651200.0,7.834554,0.011860999999999677,0
30,7.878303999999999,7.934553999999999,7.759554,7.834554,887200.0,7.621044,0.21350999999999942,0
31,7.827294,7.828544,7.564794,7.621044,770400.0,7.674421000000001,-0.05337700000000023,1
32,7.574421000000001,7.680671,7.463171000000001,7.674421000000001,799200.0,7.662560000000001,0.011860999999999677,0
33,7.67506,7.712560000000001,7.662560000000001,7.662560000000001,614400.0,7.521408,0.14115200000000083,0
34,7.645158,7.661408,7.503908,7.521408,784000.0,7.460914999999999,0.06049300000000102,0
35,7.537164999999999,7.549664999999999,7.435915,7.460914999999999,639200.0,7.401606,0.059308999999998946,0
36,7.457856,7.457856,7.220356,7.401606,1061600.0,7.57953,-0.17792399999999997,1
37,7.46703,7.59203,7.420780000000001,7.57953,625600.0,7.528525,0.05100499999999997,0
38,7.588525,7.588525,7.488525,7.528525,465600.0,7.573599000000001,-0.0450740000000005,1
39,7.524849000000001,7.667349000000001,7.408599000000001,7.573599000000001,1149600.0,7.543943,0.029656000000001015,0
40,7.587692999999999,7.587692999999999,7.481443,7.543943,575200.0,7.535642,0.008300999999999448,0
41,7.531892,7.544392,7.491892,7.535642,926400.0,7.685099,-0.14945699999999995,1
42,7.536349,7.723849,7.461349,7.685099,1631200.0,7.6981470000000005,-0.013048000000000393,1
43,7.715647,7.835647,7.619397,7.6981470000000005,2023200.0,7.721867,-0.023719999999999075,1
44,7.696867,7.821867,7.696867,7.721867,891200.0,8.125160000000001,-0.40329300000000146,1
45,7.706410000000001,8.125160000000001,7.706410000000001,8.125160000000001,989600.0,8.273431,-0.14827099999999938,1
46,8.085931,8.367181,8.085931,8.273431,9512800.0,8.201077,0.0723540000000007,0
47,8.296077,8.302327,8.058577,8.201077,2100000.0,8.231914999999999,-0.030837999999999255,1
48,8.184415,8.253165,8.076915,8.231914999999999,1394400.0,8.153627,0.0782879999999988,0
49,8.167377,8.229877,8.111127,8.153627,1065600.0,8.214124,-0.0604969999999998,1
50,8.137874,8.239124,8.117874,8.214124,786400.0,8.222425,-0.008300999999999448,1
51,8.244925,8.354925,8.121175,8.222425,1527200.0,8.077717,0.14470799999999961,0
52,8.230217,8.230217,7.965217,8.077717,2237600.0,8.080086999999999,-0.002369999999999095,1
53,8.108837,8.348837,8.065087,8.080086999999999,1468000.0,8.024337,0.055749999999999744,0
54,8.083086999999999,8.289337,7.984336999999999,8.024337,996000.0,7.881999,0.14233799999999874,0
55,8.013249,8.013249,7.605749,7.881999,2417600.0,7.88793,-0.0059309999999994645,1
56,7.88168,7.92543,7.76043,7.88793,1495200.0,7.959098,-0.07116800000000012,1
