,Open,High,Low,Close,Volume,Next Day Close,Differnece,Difference,ClassLabel
0,24.452066000000002,24.577066000000002,22.639566000000002,22.764566000000002,1625000.0,27.996183000000002,5.231617,-5.231617,1
1,22.121183,27.996183000000002,21.371183,27.996183000000002,2762100.0,23.14163,-4.854553,4.854553000000003,0
2,24.45413,25.57913,22.32913,23.14163,9027500.0,21.774809,-1.3668209999999998,1.366820999999998,0
3,23.649809,23.837309,21.649809,21.774809,3835300.0,20.737913,-1.0368959999999998,1.0368960000000023,0
4,22.237913,22.675413,19.987913,20.737913,1951200.0,21.869076,1.131163,-1.1311630000000008,1
5,20.119076,21.869076,20.119076,21.869076,2427100.0,22.623173,0.754097,-0.7540970000000016,1
6,21.123173,22.810673,20.560673,22.623173,1452100.0,23.754335,1.131162,-1.1311619999999998,1
7,22.254335,23.754335,22.066835,23.754335,1701200.0,24.178524,0.42418900000000004,-0.4241889999999984,1
8,23.616024,24.553524,23.303524,24.178524,1881800.0,24.319914,0.14139000000000002,-0.14139000000000124,1
9,24.132414,24.569914,24.007414,24.319914,1617400.0,24.649836999999998,0.329923,-0.3299229999999973,1
10,25.212336999999998,25.337336999999998,24.649836999999998,24.649836999999998,1211900.0,24.508442000000002,-0.141395,0.14139499999999572,0
11,24.508442000000002,24.820942000000002,24.133442000000002,24.508442000000002,975200.0,24.272778,-0.23566399999999998,0.23566400000000343,0
12,24.647778,24.647778,23.835278,24.272778,1532900.0,25.73386,1.461082,-1.461082000000001,1
13,23.79636,26.483859999999996,23.79636,25.73386,1830000.0,26.6765,0.9426399999999999,-0.9426400000000008,1
14,27.5515,27.614,26.364,26.6765,2403200.0,26.346581,-0.329919,0.3299190000000003,0
15,26.409081,27.346581,26.159081,26.346581,1387600.0,26.959286,0.612705,-0.6127049999999983,1
16,25.334286,27.271786,25.334286,26.959286,1424300.0,26.393704999999997,-0.565581,0.5655810000000017,0
17,26.643704999999997,27.143704999999997,25.956204999999997,26.393704999999997,1272400.0,26.959286,0.565581,-0.5655810000000017,1
18,25.859288,27.449288,25.859288,26.959286,861600.0,26.974377,0.015091,-0.015091000000001742,1
19,27.194378999999998,27.754376,26.574376,26.974377,711000.0,28.263876,1.289499,-1.2894989999999993,1
20,27.103876,28.583875,26.783876,28.263876,1432400.0,28.015039,-0.248837,0.2488369999999982,0
21,27.865037,28.025037,26.865037,28.015039,930100.0,27.034689,-0.98035,0.9803500000000014,0
22,28.194689,28.264692999999998,27.034689,27.034689,814000.0,26.295668,-0.739021,0.739021000000001,0
23,25.585669,26.825671000000003,25.585669,26.295668,986100.0,26.242878,-0.05279,0.052789999999998116,0
24,26.942878999999998,27.242878,26.002879999999998,26.242878,989200.0,26.665186,0.422308,-0.42230799999999746,1
25,26.005186,27.095185999999998,26.005186,26.665186,579300.0,26.325836,-0.33935,0.3393499999999996,0
26,26.765834,26.815838,26.065838,26.325836,1270400.0,25.202220999999998,-1.123615,1.123615000000001,0
27,26.692223,26.962222999999998,25.062222,25.202220999999998,734000.0,25.978951000000002,0.77673,-0.7767300000000041,1
28,25.198948,26.168948999999998,24.158951000000002,25.978951000000002,1078800.0,25.368129999999997,-0.6108210000000001,0.6108210000000049,0
29,25.678132,25.928132,24.728131,25.368129999999997,1180400.0,25.353033,-0.015097,0.015096999999997252,0
30,25.873033,25.953035,24.983034,25.353033,591100.0,25.624517,0.271484,-0.27148400000000095,1
31,25.644517,25.844518,24.704518,25.624517,1436000.0,24.832714000000003,-0.7918029999999999,0.791802999999998,0
32,26.532715000000003,26.532715000000003,24.662712,24.832714000000003,1091000.0,24.795008,-0.037706,0.03770600000000357,0
33,24.845007,25.895007,24.675005,24.795008,640800.0,23.897619,-0.897389,0.8973890000000004,0
34,25.087619,25.087619,23.847617,23.897619,1336500.0,23.407448000000002,-0.490171,0.4901709999999966,0
35,23.987448,24.167445999999998,23.387447,23.407448000000002,885900.0,23.595978,0.18853,-0.18852999999999653,1
36,22.905977,23.805977,21.755978,23.595978,1527600.0,24.742212,1.146234,-1.1462339999999998,1
37,23.582210999999997,24.932211,23.552212,24.742212,668700.0,24.191720999999998,-0.550491,0.550491000000001,0
38,24.231718,24.81172,23.911718,24.191720999999998,685500.0,23.460232,-0.7314890000000001,0.7314889999999963,0
39,24.370231,24.49023,23.300232,23.460232,1568400.0,23.565804999999997,0.105573,-0.10557299999999614,1
40,24.115804,24.595804,23.055805,23.565804999999997,1744500.0,25.337958999999998,1.772154,-1.7721540000000005,1
41,22.987961,25.387963,22.237961,25.337958999999998,1398800.0,24.576313,-0.761646,0.7616459999999989,0
42,25.336311,25.386315,24.576313,24.576313,744200.0,25.488787,0.912474,-0.9124739999999996,1
43,24.988787,25.538785999999998,24.968787,25.488787,520900.0,26.016661,0.527874,-0.5278740000000006,1
44,25.366659,26.276659000000002,25.116659,26.016661,459500.0,25.616974,-0.399687,0.3996870000000001,0
45,26.096974,26.096974,25.246971,25.616974,624100.0,24.930742000000002,-0.686232,0.6862319999999968,0
46,25.970739000000002,25.970739000000002,24.540739000000002,24.930742000000002,847800.0,23.543188,-1.3875540000000002,1.3875540000000015,0
47,25.373188,25.373188,23.533188,23.543188,980600.0,23.286789000000002,-0.256399,0.25639899999999827,0
48,23.40679,23.50679,22.956789,23.286789000000002,907300.0,22.291368,-0.9954209999999999,0.9954210000000039,0
49,21.981369,22.721369,21.751369,22.291368,1289100.0,22.442196,0.150828,-0.15082800000000063,1
50,22.682195999999998,23.152195000000003,22.402195000000003,22.442196,802100.0,21.664423,-0.7777729999999999,0.7777729999999998,0
