,Open,High,Low,Close,Volume,Next Day Close,Difference,ClassLabel
0,7.819638,7.969638000000001,7.669638000000001,7.829638,13965800,7.829638,0.0,1
1,7.829638,7.869638,7.779638,7.829638,5505900,7.606967,0.22267100000000006,0
2,7.9669669999999995,7.976967,7.0069669999999995,7.606967,2235800,7.522713,0.08425399999999961,0
3,7.632713000000001,7.6427130000000005,7.152713,7.522713,905800,7.58891,-0.06619699999999984,1
4,7.5389100000000004,7.99891,7.478910000000001,7.58891,298900,7.58891,0.0,1
5,7.568910000000001,7.678910000000001,7.54891,7.58891,268800,7.769457000000001,-0.18054700000000068,1
6,7.519457000000001,7.809457000000001,7.509457,7.769457000000001,1307600,7.835655,-0.06619799999999909,1
7,7.725655000000001,8.055655,7.705655,7.835655,2384700,7.823622,0.012032999999999738,0
8,7.8536220000000005,8.023622,7.823622,7.823622,204300,7.853712,-0.030089999999999506,1
9,7.883711999999999,7.963711999999999,7.163711999999999,7.853712,724200,7.781494,0.07221799999999945,0
10,7.871494,7.881494,7.681494,7.781494,106400,7.649096000000001,0.13239799999999935,0
11,7.939096000000001,7.939096000000001,7.5890960000000005,7.649096000000001,110500,7.197731,0.4513650000000009,0
12,7.967731,7.9777309999999995,7.097731,7.197731,540700,6.6801699999999995,0.5175610000000006,0
13,7.63017,7.67017,6.34017,6.6801699999999995,685600,6.67415,0.00601999999999947,0
14,6.71415,6.83415,6.46415,6.67415,462800,6.950988000000001,-0.2768380000000006,1
15,6.5009879999999995,6.960988,6.480988,6.950988000000001,460700,7.330132000000001,-0.37914400000000015,1
16,6.730132000000001,8.200132,6.720132,7.330132000000001,325400,7.5828940000000005,-0.2527619999999997,1
17,7.342894,7.782894000000001,7.002894,7.5828940000000005,211400,7.468547,0.11434700000000042,0
18,7.618547,7.658547,7.288547,7.468547,92700,7.733345,-0.26479799999999987,1
19,7.423344999999999,7.733345,7.423344999999999,7.733345,91300,7.612986,0.12035899999999966,0
20,7.812986,7.822986,7.462986,7.612986,55300,7.781494,-0.1685080000000001,1
21,7.6514940000000005,7.851494000000001,7.511494,7.781494,111000,7.667147999999999,0.11434600000000117,0
22,7.867147999999999,7.867147999999999,7.667147999999999,7.667147999999999,59300,7.522713,0.14443499999999876,0
23,7.922713000000001,7.922713000000001,7.522713,7.522713,94300,7.715294,-0.19258099999999967,1
24,7.675294,7.785294,7.495294,7.715294,35400,7.468547,0.24674700000000005,0
25,7.998547,8.008547,7.408547,7.468547,93600,7.444476,0.024071000000000176,0
26,7.574476,7.574476,7.384475999999999,7.444476,31100,7.5828940000000005,-0.1384180000000006,1
27,7.432894,7.5828940000000005,7.292894,7.5828940000000005,42300,7.99213,-0.40923599999999993,1
28,7.562130000000001,8.01213,7.47213,7.99213,366100,7.931947999999999,0.06018200000000107,0
29,7.901948,8.131948,7.741948,7.931947999999999,129300,7.823622,0.10832599999999903,0
30,8.113622,8.123622,7.693622,7.823622,106900,7.823622,0.0,1
31,7.823622,8.013622,7.753622,7.823622,48300,7.974075,-0.15045299999999973,1
32,7.824075,8.114075,7.744075,7.974075,189700,8.268968,-0.2948929999999992,1
33,7.918968,8.328968,7.7989679999999995,8.268968,361400,8.18471,0.08425799999999839,0
34,8.30471,8.97471,8.11471,8.18471,615500,8.232856,-0.048145999999999134,1
35,8.292856,8.622856,8.212856,8.232856,170900,8.11249,0.12036600000000064,0
36,8.542489999999999,8.542489999999999,7.942489999999999,8.11249,95100,8.016202,0.09628799999999949,0
37,8.196202,8.286202000000001,7.756202,8.016202,110800,7.673166999999999,0.3430350000000004,0
38,8.423167,8.423167,7.423166999999999,7.673166999999999,233700,7.871767999999999,-0.19860100000000003,1
39,7.581767999999999,8.191768,7.481767999999999,7.871767999999999,134900,8.094438,-0.2226700000000008,1
40,7.734438000000001,8.234438,7.654438000000001,8.094438,65300,8.130545,-0.036106999999999445,1
41,8.220545,8.530545,7.940544999999999,8.130545,52300,7.974075,0.15646999999999966,0
42,8.384075,8.384075,7.684075,7.974075,16300,7.823622,0.15045299999999973,0
43,8.113622,8.113622,7.7736220000000005,7.823622,42500,7.883806,-0.06018399999999957,1
44,7.873806,8.143806,7.783805999999999,7.883806,26700,7.889821,-0.006015000000000548,1
45,8.129821000000002,8.279821,7.879821000000001,7.889821,72000,8.124528,-0.23470699999999933,1
46,7.6345279999999995,8.124528,7.624528,8.124528,89700,8.064349,0.06017899999999976,0
47,8.164349000000001,8.264349000000001,7.984349000000001,8.064349,73200,7.998147,0.06620199999999965,0
48,8.108147,8.268147,7.998147,7.998147,90700,8.010183,-0.01203599999999927,1
49,8.060183,8.220183,7.900183,8.010183,99300,7.835655,0.17452799999999957,0
50,7.925655,8.015655,7.575655,7.835655,159100,7.823622,0.012032999999999738,0
51,7.893622,7.953622,7.673622,7.823622,125900,7.823622,0.0,1
52,7.903622,7.923622,7.7736220000000005,7.823622,70500,8.022222,-0.198599999999999,1
53,7.792222,8.022222,7.692222,8.022222,194700,8.094438,-0.07221600000000095,1
54,7.974438,8.254438,7.934438,8.094438,131200,8.226835000000001,-0.13239700000000099,1
